User ID,Subscription Type,Monthly Revenue (USD),Join Date,Last Payment Date,Device
1091,Premium,12,20-06-22,03/07/23,Smartphone
1092,Basic,15,21-06-22,02/07/23,Smart TV
1093,Standard,12,20-06-22,02/07/23,Smartphone
1094,Standard,10,22-06-22,02/07/23,Tablet
1095,Basic,10,24-06-22,03/07/23,Smartphone
1096,Premium,15,30-06-22,02/07/23,Smartphone
1097,Basic,13,03/07/22,02/07/23,Smartphone
1098,Standard,10,04/07/22,02/07/23,Smartphone
1099,Premium,13,08/07/22,02/07/23,Laptop
1100,Basic,10,19-07-22,01/07/23,Laptop
1101,Premium,11,21-07-22,01/07/23,Tablet
1102,Basic,15,27-07-22,03/07/23,Smartphone
1103,Standard,14,02/08/22,01/07/23,Tablet
1104,Standard,10,09/08/22,03/07/23,Smart TV
1105,Basic,15,21-08-22,01/07/23,Tablet
1106,Premium,14,29-08-22,04/07/23,Smart TV
1107,Basic,15,31-08-22,01/07/23,Smart TV
1108,Standard,10,02/09/22,03/07/23,Laptop
1109,Premium,13,04/09/22,01/07/23,Smartphone
1110,Basic,13,05/09/22,04/07/23,Tablet
1111,Premium,13,10/09/22,01/07/23,Smart TV
1112,Basic,15,13-09-22,03/07/23,Tablet
1113,Standard,13,20-09-22,01/07/23,Laptop
1114,Standard,15,01/10/22,03/07/23,Smart TV
1115,Basic,14,03/10/22,01/07/23,Laptop
1116,Premium,11,06/10/22,04/07/23,Laptop
1117,Basic,15,08/10/22,01/07/23,Tablet
1118,Standard,13,09/10/22,03/07/23,Smart TV
1119,Premium,12,10/10/22,02/07/23,Smartphone
1120,Basic,13,10/10/22,04/07/23,Smartphone
1121,Basic,15,12/10/22,01/07/23,Smart TV
1122,Basic,11,14-10-22,02/07/23,Smartphone
1123,Standard,15,15-10-22,02/07/23,Laptop
1124,Premium,11,17-10-22,03/07/23,Laptop
1125,Basic,15,19-10-22,02/07/23,Tablet
1126,Basic,14,25-10-22,02/07/23,Laptop
1127,Premium,11,26-10-22,02/07/23,Tablet
1128,Standard,10,05/11/22,03/07/23,Tablet
1129,Standard,14,07/11/22,03/07/23,Smartphone
1130,Basic,14,08/11/22,03/07/23,Smart TV
1131,Premium,14,09/11/22,02/07/23,Laptop
1132,Standard,13,06/11/22,03/07/23,Laptop
1133,Basic,12,04/11/22,03/07/23,Laptop
1134,Standard,13,03/11/22,05/07/23,Smart TV
1135,Premium,13,23-10-22,02/07/23,Laptop
1136,Basic,14,24-10-22,04/07/23,Smartphone
1137,Premium,13,23-10-22,04/07/23,Smart TV
1138,Standard,12,21-10-22,04/07/23,Smartphone
1139,Basic,14,11/09/22,02/07/23,Smartphone
1140,Standard,10,09/09/22,03/07/23,Smart TV
1141,Premium,12,22-08-22,03/07/23,Smart TV
1142,Basic,13,21-08-22,04/07/23,Laptop
1143,Standard,13,15-08-22,01/07/23,Smart TV
1144,Premium,14,14-08-22,03/07/23,Tablet
1145,Basic,11,09/08/22,03/07/23,Smart TV
1146,Premium,12,04/08/22,04/07/23,Smartphone
1147,Basic,11,27-07-22,01/07/23,Tablet
1148,Standard,12,11/07/22,02/07/23,Smartphone
1149,Standard,13,09/07/22,03/07/23,Tablet
1150,Basic,15,01/07/22,03/07/23,Tablet
1151,Premium,12,30-06-22,01/07/23,Laptop
1152,Basic,11,29-06-22,02/07/23,Smartphone
1153,Standard,15,29-06-22,03/07/23,Laptop
1154,Premium,10,30-06-22,03/07/23,Laptop
1155,Basic,10,30-06-22,30-06-23,Laptop
1156,Premium,14,26-06-22,02/07/23,Laptop
1157,Basic,14,27-06-22,03/07/23,Smart TV
1158,Standard,12,25-06-22,02/07/23,Smart TV
1159,Standard,15,25-06-22,01/07/23,Laptop
1160,Basic,12,20-06-22,03/07/23,Smart TV
1161,Premium,12,21-06-22,03/07/23,Smartphone
1162,Basic,10,21-06-22,02/07/23,Smart TV
1163,Standard,13,22-06-22,03/07/23,Smart TV
1164,Premium,15,23-06-22,02/07/23,Smart TV
1165,Basic,15,27-06-22,03/07/23,Smartphone
1166,Premium,13,02/07/22,02/07/23,Tablet
1167,Basic,12,03/07/22,02/07/23,Tablet
1168,Standard,13,05/07/22,02/07/23,Laptop
1169,Standard,13,15-07-22,02/07/23,Smartphone
1170,Basic,11,20-07-22,02/07/23,Smart TV
1171,Premium,14,27-07-22,02/07/23,Smartphone
1172,Basic,11,29-07-22,04/07/23,Smart TV
1173,Standard,11,03/08/22,01/07/23,Smartphone
1174,Premium,11,18-08-22,04/07/23,Laptop
1175,Basic,12,23-08-22,02/07/23,Laptop
1176,Premium,11,27-08-22,05/07/23,Smart TV
1177,Basic,15,01/09/22,02/07/23,Tablet
1178,Standard,12,03/09/22,04/07/23,Smart TV
1179,Standard,14,05/09/22,02/07/23,Smartphone
1180,Basic,14,09/09/22,04/07/23,Smart TV
1181,Premium,15,11/09/22,01/07/23,Laptop
1182,Basic,14,17-09-22,04/07/23,Smartphone
1183,Standard,15,19-09-22,02/07/23,Tablet
1184,Premium,13,28-09-22,03/07/23,Laptop
1185,Basic,14,06/10/22,02/07/23,Smart TV
1186,Premium,13,07/10/22,05/07/23,Smart TV
1187,Basic,14,09/10/22,01/07/23,Smart TV
1188,Standard,10,10/10/22,03/07/23,Tablet
1189,Standard,12,11/10/22,03/07/23,Smartphone
1190,Basic,15,12/10/22,04/07/23,Laptop
1191,Premium,12,13-10-22,01/07/23,Smartphone
1192,Basic,11,14-10-22,03/07/23,Laptop
1193,Standard,14,16-10-22,03/07/23,Tablet
1194,Premium,15,19-10-22,04/07/23,Smart TV
1195,Basic,12,23-10-22,02/07/23,Smart TV
1196,Basic,13,24-10-22,03/07/23,Tablet
1197,Basic,14,25-10-22,03/07/23,Smart TV
1198,Standard,10,01/11/22,04/07/23,Laptop
1199,Premium,11,02/11/22,04/07/23,Smart TV
1200,Basic,12,04/11/22,06/07/23,Smartphone
1201,Basic,10,06/11/22,03/07/23,Smart TV
1202,Premium,15,06/11/22,03/07/23,Smart TV
1203,Standard,12,04/11/22,04/07/23,Smart TV
1204,Standard,13,30-10-22,05/07/23,Laptop
1205,Basic,12,27-10-22,03/07/23,Laptop
1206,Premium,13,23-10-22,04/07/23,Smart TV
1207,Standard,12,23-10-22,04/07/23,Smart TV
1208,Basic,11,24-09-22,04/07/23,Smartphone
1209,Standard,11,22-09-22,02/07/23,Tablet
1210,Premium,14,06/09/22,03/07/23,Smart TV
1211,Basic,10,23-08-22,04/07/23,Laptop
1212,Premium,13,21-08-22,04/07/23,Tablet
1213,Standard,10,16-08-22,02/07/23,Smart TV
1214,Basic,10,09/08/22,03/07/23,Smartphone
1215,Standard,13,04/08/22,03/07/23,Laptop
1216,Premium,15,28-07-22,04/07/23,Tablet
1217,Basic,12,12/07/22,01/07/23,Laptop
1218,Standard,13,11/07/22,03/07/23,Laptop
1219,Premium,12,06/07/22,04/07/23,Smartphone
1220,Basic,13,01/07/22,03/07/23,Smart TV
1221,Premium,15,02/07/22,01/07/23,Smart TV
1222,Basic,15,30-06-22,03/07/23,Tablet
1223,Standard,12,30-06-22,03/07/23,Smartphone
1224,Standard,15,30-06-22,03/07/23,Smartphone
1225,Basic,13,30-06-22,01/07/23,Smart TV
1226,Premium,15,29-06-22,03/07/23,Smartphone
1227,Basic,15,27-06-22,04/07/23,Tablet
1228,Standard,15,26-06-22,03/07/23,Tablet
1229,Premium,12,24-06-22,01/07/23,Smartphone
1230,Basic,12,25-06-22,03/07/23,Smart TV
1231,Premium,13,24-06-22,03/07/23,Tablet
1232,Basic,11,22-06-22,03/07/23,Smartphone
1233,Standard,13,23-06-22,03/07/23,Smartphone
1234,Standard,12,25-06-22,03/07/23,Smartphone
1235,Basic,13,29-06-22,03/07/23,Tablet
1236,Premium,15,01/07/22,02/07/23,Tablet
1237,Basic,11,05/07/22,02/07/23,Tablet
1238,Standard,12,12/07/22,04/07/23,Smartphone
1239,Premium,11,16-07-22,02/07/23,Laptop
1240,Basic,11,20-07-22,04/07/23,Laptop
1241,Premium,14,28-07-22,02/07/23,Laptop
1242,Basic,14,31-07-22,05/07/23,Tablet
1243,Standard,14,14-08-22,02/07/23,Smartphone
1244,Standard,12,16-08-22,04/07/23,Tablet
1245,Basic,14,18-08-22,03/07/23,Smartphone
1246,Premium,15,27-08-22,05/07/23,Smartphone
1247,Basic,13,01/09/22,02/07/23,Smartphone
1248,Standard,13,03/09/22,05/07/23,Smart TV
1249,Premium,14,07/09/22,03/07/23,Smart TV
1250,Basic,10,08/09/22,04/07/23,Smartphone
1251,Premium,10,14-09-22,03/07/23,Tablet
1252,Basic,11,15-09-22,05/07/23,Laptop
1253,Standard,11,27-09-22,02/07/23,Laptop
1254,Standard,14,30-09-22,04/07/23,Tablet
1255,Basic,10,02/10/22,04/07/23,Smart TV
1256,Premium,13,03/10/22,05/07/23,Laptop
1257,Basic,14,05/10/22,01/07/23,Smart TV
1258,Standard,15,10/10/22,03/07/23,Tablet
1259,Premium,13,11/10/22,03/07/23,Laptop
1260,Basic,11,13-10-22,04/07/23,Laptop
1261,Premium,11,14-10-22,02/07/23,Smart TV
1262,Basic,12,16-10-22,03/07/23,Smart TV
1263,Standard,14,18-10-22,03/07/23,Tablet
1264,Standard,11,22-10-22,05/07/23,Smart TV
1265,Basic,10,24-10-22,03/07/23,Tablet
1266,Premium,15,25-10-22,04/07/23,Laptop
1267,Basic,14,29-10-22,03/07/23,Tablet
1268,Standard,13,02/11/22,04/07/23,Laptop
1269,Premium,12,03/11/22,05/07/23,Smartphone
1270,Basic,11,04/11/22,06/07/23,Smart TV
1271,Basic,13,05/11/22,03/07/23,Smartphone
1272,Basic,13,05/11/22,04/07/23,Smartphone
1273,Standard,13,31-10-22,04/07/23,Tablet
1274,Premium,12,27-10-22,05/07/23,Smart TV
1275,Basic,11,25-10-22,03/07/23,Smartphone
1276,Basic,12,26-10-22,04/07/23,Laptop
1277,Premium,11,30-09-22,04/07/23,Smartphone
1278,Standard,13,27-09-22,05/07/23,Laptop
1279,Standard,14,12/09/22,03/07/23,Tablet
1280,Basic,14,25-08-22,04/07/23,Laptop
1281,Premium,13,25-08-22,04/07/23,Laptop
1282,Standard,12,22-08-22,05/07/23,Tablet
1283,Basic,10,17-08-22,02/07/23,Laptop
1284,Standard,12,09/08/22,03/07/23,Tablet
1285,Premium,10,06/08/22,04/07/23,Smart TV
1286,Basic,15,17-07-22,04/07/23,Laptop
1287,Premium,11,12/07/22,02/07/23,Tablet
1288,Standard,11,12/07/22,03/07/23,Smartphone
1289,Basic,12,02/07/22,04/07/23,Tablet
1290,Standard,13,02/07/22,03/07/23,Laptop
1291,Premium,10,30-06-22,02/07/23,Laptop
1292,Basic,12,30-06-22,04/07/23,Smart TV
1293,Standard,11,01/07/22,04/07/23,Tablet
1294,Premium,11,30-06-22,04/07/23,Smartphone
1295,Basic,10,29-06-22,02/07/23,Smartphone
1296,Premium,12,30-06-22,03/07/23,Smart TV
1297,Basic,14,29-06-22,04/07/23,Smartphone
1298,Standard,14,26-06-22,03/07/23,Laptop
1299,Standard,14,27-06-22,01/07/23,Smart TV
1300,Basic,11,24-06-22,03/07/23,Laptop
1301,Premium,14,23-06-22,04/07/23,Smart TV
1302,Basic,11,23-06-22,03/07/23,Smart TV
1303,Standard,14,25-06-22,03/07/23,Laptop
1304,Premium,11,28-06-22,03/07/23,Laptop
1305,Basic,11,01/07/22,03/07/23,Smartphone
1306,Premium,15,02/07/22,05/07/23,Laptop
1307,Basic,10,06/07/22,03/07/23,Tablet
1308,Standard,15,12/07/22,06/07/23,Tablet
1309,Standard,13,17-07-22,02/07/23,Tablet
1310,Basic,15,23-07-22,05/07/23,Laptop
1311,Premium,15,29-07-22,04/07/23,Tablet
1312,Basic,11,06/08/22,06/07/23,Laptop
1313,Standard,10,09/08/22,02/07/23,Smart TV
1314,Premium,13,14-08-22,05/07/23,Tablet
1315,Basic,11,20-08-22,03/07/23,Smartphone
1316,Premium,12,28-08-22,05/07/23,Tablet
1317,Basic,11,02/09/22,03/07/23,Tablet
1318,Standard,11,04/09/22,05/07/23,Smartphone
1319,Standard,14,06/09/22,03/07/23,Smartphone
1320,Basic,10,14-09-22,05/07/23,Laptop
1321,Premium,13,15-09-22,04/07/23,Tablet
1322,Basic,11,16-09-22,06/07/23,Smartphone
1323,Standard,10,28-09-22,02/07/23,Smartphone
1324,Premium,10,02/10/22,04/07/23,Smart TV
1325,Basic,15,03/10/22,04/07/23,Smartphone
1326,Premium,10,05/10/22,05/07/23,Smartphone
1327,Basic,12,07/10/22,02/07/23,Laptop
1328,Standard,12,09/10/22,04/07/23,Tablet
1329,Standard,11,11/10/22,04/07/23,Laptop
1330,Basic,14,13-10-22,05/07/23,Smart TV
1331,Premium,12,15-10-22,02/07/23,Smartphone
1332,Basic,12,17-10-22,04/07/23,Smartphone
1333,Standard,14,21-10-22,04/07/23,Tablet
1334,Premium,12,23-10-22,05/07/23,Smart TV
1335,Basic,12,24-10-22,06/07/23,Tablet
1336,Premium,12,28-10-22,04/07/23,Tablet
1337,Basic,11,31-10-22,04/07/23,Tablet
1338,Standard,14,03/11/22,04/07/23,Laptop
1339,Standard,11,04/11/22,05/07/23,Laptop
1340,Basic,14,05/11/22,06/07/23,Smartphone
1341,Premium,14,06/11/22,04/07/23,Smart TV
1342,Basic,12,01/11/22,05/07/23,Laptop
1343,Standard,10,01/11/22,05/07/23,Tablet
1344,Premium,11,29-10-22,05/07/23,Smartphone
1345,Basic,10,27-10-22,03/07/23,Smart TV
1346,Basic,12,16-10-22,04/07/23,Smart TV
1347,Basic,13,14-10-22,04/07/23,Smart TV
1348,Standard,13,14-09-22,05/07/23,Laptop
1349,Premium,14,03/09/22,03/07/23,Laptop
1350,Basic,13,27-08-22,04/07/23,Smartphone
1351,Basic,12,27-08-22,05/07/23,Laptop
1352,Premium,13,21-08-22,05/07/23,Laptop
1353,Standard,13,13-08-22,02/07/23,Tablet
1354,Standard,13,12/08/22,04/07/23,Tablet
1355,Basic,12,24-07-22,04/07/23,Tablet
1356,Premium,11,24-07-22,04/07/23,Smartphone
1357,Standard,11,12/07/22,02/07/23,Smart TV
1358,Basic,13,09/07/22,04/07/23,Tablet
1359,Standard,13,09/07/22,05/07/23,Laptop
1360,Premium,10,10/07/22,04/07/23,Smart TV
1361,Basic,12,02/07/22,02/07/23,Laptop
1362,Premium,13,02/07/22,04/07/23,Laptop
1363,Standard,11,01/07/22,05/07/23,Laptop
1364,Basic,14,01/07/22,04/07/23,Tablet
1365,Standard,10,30-06-22,02/07/23,Smartphone
1366,Premium,15,29-06-22,04/07/23,Laptop
1367,Basic,11,26-06-22,04/07/23,Smartphone
1368,Standard,14,27-06-22,03/07/23,Laptop
1369,Premium,13,25-06-22,03/07/23,Laptop
1370,Basic,13,23-06-22,04/07/23,Tablet
1371,Premium,14,24-06-22,04/07/23,Laptop
1372,Basic,12,25-06-22,05/07/23,Laptop
1373,Standard,13,26-06-22,04/07/23,Laptop
1374,Standard,14,27-06-22,07/07/23,Smart TV
1375,Basic,12,30-06-22,03/07/23,Laptop
1376,Premium,14,03/07/22,05/07/23,Tablet
1377,Basic,13,09/07/22,04/07/23,Smart TV
1378,Standard,14,17-07-22,06/07/23,Smart TV
1379,Premium,11,22-07-22,03/07/23,Smartphone
1380,Basic,11,28-07-22,05/07/23,Laptop
1381,Premium,12,04/08/22,04/07/23,Smart TV
1382,Basic,13,08/08/22,06/07/23,Smart TV
1383,Standard,13,13-08-22,04/07/23,Tablet
1384,Standard,13,17-08-22,05/07/23,Smart TV
1385,Basic,15,20-08-22,04/07/23,Smartphone
1386,Premium,14,28-08-22,06/07/23,Smart TV
1387,Basic,13,29-08-22,04/07/23,Smart TV
1388,Standard,15,03/09/22,05/07/23,Smartphone
1389,Premium,13,10/09/22,03/07/23,Smartphone
1390,Basic,11,13-09-22,05/07/23,Laptop
1391,Premium,14,15-09-22,04/07/23,Tablet
1392,Basic,13,25-09-22,06/07/23,Tablet
1393,Standard,10,01/10/22,03/07/23,Smart TV
1394,Standard,11,02/10/22,04/07/23,Tablet
1395,Basic,11,05/10/22,04/07/23,Tablet
1396,Premium,14,06/10/22,05/07/23,Smart TV
1397,Basic,14,07/10/22,03/07/23,Laptop
1398,Standard,12,10/10/22,04/07/23,Smart TV
1399,Premium,12,12/10/22,04/07/23,Smart TV
1400,Basic,14,15-10-22,06/07/23,Laptop
1401,Premium,12,17-10-22,05/07/23,Smart TV
1402,Basic,13,21-10-22,04/07/23,Laptop
1403,Standard,14,23-10-22,05/07/23,Laptop
1404,Standard,14,24-10-22,05/07/23,Tablet
1405,Basic,11,27-10-22,06/07/23,Smart TV
1406,Premium,10,30-10-22,07/07/23,Smart TV
1407,Basic,14,31-10-22,04/07/23,Smart TV
1408,Standard,14,03/11/22,04/07/23,Smart TV
1409,Premium,15,05/11/22,06/07/23,Tablet
1410,Basic,14,06/11/22,06/07/23,Tablet
1411,Premium,14,01/11/22,04/07/23,Smart TV
1412,Basic,15,02/11/22,05/07/23,Laptop
1413,Standard,13,02/11/22,05/07/23,Smartphone
1414,Standard,15,01/11/22,06/07/23,Tablet
1415,Basic,11,17-10-22,03/07/23,Smart TV
1416,Premium,11,18-10-22,05/07/23,Smart TV
1417,Basic,13,28-09-22,05/07/23,Tablet
1418,Standard,15,23-09-22,05/07/23,Smart TV
1419,Premium,15,22-09-22,03/07/23,Smartphone
1420,Basic,12,31-08-22,04/07/23,Smartphone
1421,Basic,15,28-08-22,05/07/23,Smart TV
1422,Basic,15,27-08-22,05/07/23,Laptop
1423,Standard,12,17-08-22,03/07/23,Smart TV
1424,Premium,14,09/08/22,04/07/23,Laptop
1425,Basic,13,24-07-22,05/07/23,Smartphone
1426,Basic,12,16-07-22,04/07/23,Smart TV
1427,Premium,10,15-07-22,03/07/23,Tablet
1428,Standard,12,12/07/22,05/07/23,Smart TV
1429,Standard,12,12/07/22,06/07/23,Laptop
1430,Basic,13,09/07/22,05/07/23,Smart TV
1431,Premium,10,05/07/22,02/07/23,Laptop
1432,Standard,11,05/07/22,05/07/23,Smartphone
1433,Basic,10,03/07/22,05/07/23,Tablet
1434,Standard,13,01/07/22,04/07/23,Laptop
1435,Premium,12,30-06-22,03/07/23,Smartphone
1436,Basic,14,27-06-22,04/07/23,Smart TV
1437,Premium,13,28-06-22,04/07/23,Laptop
1438,Standard,10,28-06-22,05/07/23,Smartphone
1439,Basic,14,24-06-22,04/07/23,Laptop
1440,Standard,11,24-06-22,05/07/23,Smart TV
1441,Premium,11,25-06-22,04/07/23,Tablet
1442,Basic,10,26-06-22,06/07/23,Smart TV
1443,Standard,13,27-06-22,05/07/23,Laptop
1444,Premium,13,29-06-22,07/07/23,Tablet
1445,Basic,11,02/07/22,03/07/23,Smartphone
1446,Premium,13,07/07/22,05/07/23,Tablet
1447,Basic,11,13-07-22,05/07/23,Tablet
1448,Standard,14,18-07-22,07/07/23,Laptop
1449,Standard,14,24-07-22,04/07/23,Laptop
1450,Basic,12,31-07-22,06/07/23,Smartphone
1451,Premium,15,01/08/22,05/07/23,Tablet
1452,Basic,10,08/08/22,06/07/23,Smart TV
1453,Standard,14,13-08-22,04/07/23,Smartphone
1454,Premium,11,14-08-22,06/07/23,Smartphone
1455,Basic,11,23-08-22,04/07/23,Smart TV
1456,Premium,14,27-08-22,06/07/23,Laptop
1457,Basic,10,31-08-22,05/07/23,Laptop
1458,Standard,14,09/09/22,06/07/23,Tablet
1459,Standard,10,10/09/22,04/07/23,Laptop
1460,Basic,14,12/09/22,05/07/23,Smart TV
1461,Premium,11,17-09-22,05/07/23,Smart TV
1462,Basic,13,21-09-22,06/07/23,Smartphone
1463,Standard,11,02/10/22,03/07/23,Smart TV
1464,Premium,10,04/10/22,05/07/23,Laptop
1465,Basic,14,06/10/22,04/07/23,Laptop
1466,Premium,13,07/10/22,06/07/23,Smart TV
1467,Basic,12,08/10/22,04/07/23,Smartphone
1468,Standard,12,11/10/22,05/07/23,Laptop
1469,Standard,12,13-10-22,04/07/23,Smart TV
1470,Basic,10,15-10-22,06/07/23,Tablet
1471,Premium,10,19-10-22,06/07/23,Smartphone
1472,Basic,14,21-10-22,06/07/23,Laptop
1473,Standard,14,23-10-22,05/07/23,Smartphone
1474,Premium,12,26-10-22,05/07/23,Laptop
1475,Basic,13,27-10-22,06/07/23,Laptop
1476,Premium,10,31-10-22,07/07/23,Tablet
1477,Basic,13,03/11/22,05/07/23,Smart TV
1478,Standard,15,05/11/22,06/07/23,Smart TV
1479,Standard,12,06/11/22,06/07/23,Smart TV
1480,Basic,13,03/11/22,07/07/23,Laptop
1481,Premium,14,03/11/22,04/07/23,Laptop
1482,Basic,13,04/11/22,05/07/23,Smartphone
1483,Standard,14,02/11/22,06/07/23,Smart TV
1484,Premium,13,27-10-22,06/07/23,Smart TV
1485,Basic,15,27-10-22,04/07/23,Laptop
1486,Premium,14,15-10-22,05/07/23,Smartphone
1487,Basic,13,03/10/22,05/07/23,Smartphone
1488,Standard,10,25-09-22,05/07/23,Smart TV
1489,Standard,12,16-09-22,03/07/23,Smart TV
1490,Basic,12,14-09-22,04/07/23,Smartphone
1491,Premium,11,11/09/22,05/07/23,Laptop
1492,Basic,15,09/09/22,05/07/23,Laptop
1493,Standard,13,12/08/22,03/07/23,Laptop
1494,Premium,13,04/08/22,06/07/23,Smartphone
1495,Basic,12,04/08/22,06/07/23,Tablet
1496,Basic,13,31-07-22,05/07/23,Tablet
1497,Basic,15,29-07-22,03/07/23,Smart TV
1498,Standard,15,14-07-22,05/07/23,Smartphone
1499,Premium,12,13-07-22,06/07/23,Smart TV
1500,Basic,14,11/07/22,05/07/23,Tablet
1501,Basic,12,12/07/22,03/07/23,Smart TV
1502,Premium,14,11/07/22,05/07/23,Laptop
1503,Standard,10,02/07/22,05/07/23,Laptop
1504,Standard,11,30-06-22,06/07/23,Smart TV
1505,Basic,12,30-06-22,05/07/23,Laptop
1506,Premium,10,29-06-22,05/07/23,Smartphone
1507,Standard,15,30-06-22,04/07/23,Tablet
1508,Basic,11,24-06-22,05/07/23,Laptop
1509,Standard,12,25-06-22,04/07/23,Smartphone
1510,Premium,11,25-06-22,07/07/23,Smart TV
1511,Basic,13,26-06-22,04/07/23,Smart TV
1512,Premium,10,27-06-22,06/07/23,Smart TV
1513,Standard,12,29-06-22,06/07/23,Smartphone
1514,Basic,12,01/07/22,07/07/23,Smartphone
1515,Standard,10,03/07/22,04/07/23,Smart TV
1516,Premium,15,12/07/22,07/07/23,Laptop
1517,Basic,11,15-07-22,05/07/23,Smart TV
1518,Standard,13,19-07-22,07/07/23,Smart TV
1519,Premium,14,27-07-22,05/07/23,Tablet
1520,Basic,11,29-07-22,06/07/23,Smartphone
1521,Premium,11,06/08/22,05/07/23,Tablet
1522,Basic,10,13-08-22,06/07/23,Laptop
1523,Standard,13,14-08-22,05/07/23,Smart TV
1524,Standard,11,20-08-22,07/07/23,Smartphone
1525,Basic,14,24-08-22,04/07/23,Tablet
1526,Premium,10,28-08-22,06/07/23,Tablet
1527,Basic,15,05/09/22,05/07/23,Smart TV
1528,Standard,12,10/09/22,07/07/23,Smart TV
1529,Premium,12,11/09/22,04/07/23,Laptop
1530,Basic,12,14-09-22,06/07/23,Smartphone
1531,Premium,12,21-09-22,05/07/23,Tablet
1532,Basic,13,26-09-22,07/07/23,Tablet
1533,Standard,10,30-09-22,03/07/23,Tablet
1534,Standard,14,02/10/22,06/07/23,Tablet
1535,Basic,12,06/10/22,05/07/23,Smart TV
1536,Premium,15,07/10/22,06/07/23,Laptop
1537,Basic,15,09/10/22,06/07/23,Tablet
1538,Standard,10,11/10/22,05/07/23,Smart TV
1539,Premium,14,12/10/22,05/07/23,Laptop
1540,Basic,12,16-10-22,06/07/23,Laptop
1541,Premium,15,17-10-22,07/07/23,Smartphone
1542,Basic,11,21-10-22,07/07/23,Smart TV
1543,Standard,15,23-10-22,06/07/23,Laptop
1544,Standard,14,25-10-22,05/07/23,Tablet
1545,Basic,13,27-10-22,06/07/23,Laptop
1546,Premium,13,29-10-22,08/07/23,Smart TV
1547,Basic,13,01/11/22,05/07/23,Smartphone
1548,Standard,13,04/11/22,06/07/23,Tablet
1549,Premium,10,04/11/22,06/07/23,Tablet
1550,Basic,11,04/11/22,07/07/23,Smart TV
1551,Premium,14,05/11/22,04/07/23,Tablet
1552,Basic,12,02/11/22,05/07/23,Tablet
1553,Standard,12,03/11/22,06/07/23,Tablet
1554,Standard,14,30-10-22,06/07/23,Laptop
1555,Basic,13,31-10-22,04/07/23,Smartphone
1556,Premium,10,14-10-22,05/07/23,Smartphone
1557,Basic,14,26-09-22,05/07/23,Smart TV
1558,Standard,15,17-09-22,06/07/23,Smartphone
1559,Premium,12,16-09-22,03/07/23,Tablet
1560,Basic,12,12/09/22,07/07/23,Smart TV
1561,Premium,14,12/09/22,06/07/23,Laptop
1562,Basic,12,29-08-22,05/07/23,Smartphone
1563,Standard,15,25-08-22,03/07/23,Laptop
1564,Standard,11,15-08-22,06/07/23,Tablet
1565,Basic,10,11/08/22,07/07/23,Smart TV
1566,Premium,12,10/08/22,06/07/23,Laptop
1567,Basic,13,26-07-22,04/07/23,Smartphone
1568,Standard,14,19-07-22,06/07/23,Smart TV
1569,Premium,10,17-07-22,06/07/23,Tablet
1570,Basic,13,17-07-22,06/07/23,Tablet
1571,Basic,10,17-07-22,04/07/23,Tablet
1572,Basic,13,11/07/22,06/07/23,Laptop
1573,Standard,15,07/07/22,05/07/23,Smart TV
1574,Premium,10,07/07/22,06/07/23,Smart TV
1575,Basic,11,08/07/22,05/07/23,Laptop
1576,Basic,12,06/07/22,08/07/23,Smartphone
1577,Premium,10,03/07/22,04/07/23,Tablet
1578,Standard,11,30-06-22,06/07/23,Laptop
1579,Standard,11,27-06-22,04/07/23,Smart TV
1580,Basic,15,26-06-22,08/07/23,Smart TV
1581,Premium,15,27-06-22,05/07/23,Smart TV
1582,Standard,14,28-06-22,08/07/23,Smart TV
1583,Basic,12,30-06-22,06/07/23,Tablet
1584,Standard,11,02/07/22,07/07/23,Tablet
1585,Premium,10,05/07/22,05/07/23,Laptop
1586,Basic,12,11/07/22,07/07/23,Tablet
1587,Premium,12,18-07-22,06/07/23,Tablet
1588,Standard,15,25-07-22,07/07/23,Tablet
1589,Basic,11,28-07-22,06/07/23,Tablet
1590,Standard,13,05/08/22,08/07/23,Smart TV
1591,Premium,14,09/08/22,05/07/23,Laptop
1592,Basic,10,14-08-22,06/07/23,Tablet
1593,Standard,14,15-08-22,05/07/23,Smartphone
1594,Premium,15,16-08-22,07/07/23,Tablet
1595,Basic,12,25-08-22,04/07/23,Tablet
1596,Premium,13,27-08-22,06/07/23,Laptop
1597,Basic,13,06/09/22,06/07/23,Smart TV
1598,Standard,11,08/09/22,07/07/23,Laptop
1599,Standard,13,13-09-22,04/07/23,Smart TV
1600,Basic,11,15-09-22,06/07/23,Tablet
1601,Premium,14,19-09-22,05/07/23,Smartphone
1602,Basic,15,22-09-22,07/07/23,Smart TV
1603,Standard,13,24-09-22,06/07/23,Smartphone
1604,Premium,10,30-09-22,06/07/23,Smartphone
1605,Basic,11,03/10/22,05/07/23,Laptop
1606,Premium,15,08/10/22,07/07/23,Smartphone
1607,Basic,15,09/10/22,07/07/23,Smartphone
1608,Standard,11,12/10/22,08/07/23,Smart TV
1609,Standard,14,15-10-22,06/07/23,Smart TV
1610,Basic,14,17-10-22,06/07/23,Smart TV
1611,Premium,15,19-10-22,07/07/23,Laptop
1612,Basic,11,22-10-22,09/07/23,Smartphone
1613,Standard,15,23-10-22,06/07/23,Smartphone
1614,Premium,13,27-10-22,07/07/23,Tablet
1615,Basic,11,28-10-22,06/07/23,Smart TV
1616,Premium,10,01/11/22,08/07/23,Laptop
